year,quarter,brand,count
2026,1,JEEP,3813
2026,1,LEAPMOTOR,3102
2026,1,FIAT,1748
2026,1,SHINERAY,1595
2026,1,SUBARU,780
2026,1,ALFA ROMEO,763
2026,1,CHANGAN,751
2026,1,ALPINE,704
2026,1,SMART,591
2026,1,KGM,578
2026,1,BENTLEY,432
2026,1,XPENG,353
2026,1,ASTON MARTIN,338
2026,1,GENESIS,293
2026,1,LOTUS,240
2026,1,LAMBORGHINI,177
2026,1,JAGUAR,150
2026,1,FERRARI,130
2026,1,MASERATI,112
2026,1,ROLLS ROYCE,112
2026,1,GWM,110
2026,1,ABARTH,96
2026,1,INEOS,94
2026,1,OTHER BRITISH,80
2026,1,MITSUBISHI,73
2026,1,MCLAREN,52
2026,1,RENAULT TRUCKS,48
2026,1,DS,47
2026,1,MORGAN,43
2026,1,CHEVROLET,31
2026,1,DODGE,26
2026,1,CATERHAM,23
2026,1,CHEVROLET GMC,20
2026,1,CADILLAC,15
2026,1,SKYWELL,15
2026,1,MAN,14
2026,1,CHRYSLER,13
2026,1,TRIUMPH,12
2026,1,AUSTIN,11
2026,1,GORDON MURRAY,11
2026,1,LANCIA,9
2026,1,DAIHATSU,7
2026,1,OPEL,6
2026,1,AUSTIN HEALEY,5
2026,1,PONTIAC,5
2026,1,ARIEL,4
2026,1,DATSUN,4
2026,1,BUICK,3
2026,1,LADA,3
2026,1,LINCOLN,3
2026,1,MERCURY,3
2026,1,ROVER,3
2026,1,SUNBEAM,3
2026,1,BUGATTI,2
2026,1,DAIMLER,2
2026,1,FISKER,2
2026,1,HOLDEN,2
2026,1,ISUZU,2
2026,1,MAHINDRA,2
2026,1,MAYBACH,2
2026,1,SAAB,2
2026,1,SINGER,2
2026,1,TVR,2
2026,1,AION,1
2026,1,ASKOLL,1
2026,1,BEDFORD,1
2026,1,CORVETTE,1
2026,1,DE TOMASO,1
2026,1,HARLEY-DAVIDSON,1
2026,1,HILLMAN,1
2026,1,HUMMER,1
2026,1,JENSEN,1
2026,1,MAN/VW,1
2026,1,MITSUBISHI FUSO,1
2026,1,MOBILVETTA,1
2026,1,MORRIS,1
2026,1,OLDSMOBILE,1
2026,1,PLYMOUTH,1
2026,1,RILEY,1
2026,1,SSANGYONG,1
2026,1,TALBOT,1
2026,1,VOGELE,1
2026,1,WELLS,1
2026,1,YUAN,1
2026,2,VOLKSWAGEN,45545
2026,2,BMW,30067
2026,2,AUDI,29895
2026,2,KIA,28164
2026,2,FORD,25680
2026,2,MG,24733
2026,2,TOYOTA,24592
2026,2,SKODA,22155
2026,2,VAUXHALL,21318
2026,2,HYUNDAI,21212
2026,2,RENAULT,17408
2026,2,NISSAN,17340
2026,2,VOLVO,16786
2026,2,PEUGEOT,16769
2026,2,BYD,16434
2026,2,TESLA,15982
2026,2,MINI,15683
2026,2,JAECOO,15246
2026,2,LAND ROVER,13741
2026,2,MERCEDES,13363
2026,2,CUPRA,10178
2026,2,CHERY,9934
2026,2,OMODA,9736
2026,2,MERCEDES-BENZ,9100
2026,2,CITROEN,6897
2026,2,DACIA,6744
2026,2,SUZUKI,5619
2026,2,PORSCHE,5153
2026,2,POLESTAR,4935
2026,2,SHINERAY,4907
2026,2,HONDA,4701
2026,2,MAZDA,4405
2026,2,LEXUS,4029
2026,2,SEAT,3981
2026,2,LEAPMOTOR,3675
2026,2,JEEP,2595
2026,2,FIAT,2245
2026,2,ALPINE,1186
2026,2,ALFA ROMEO,917
2026,2,CHANGAN,825
2026,2,SMART,587
2026,2,SUBARU,441
2026,2,XPENG,414
2026,2,LOTUS,352
2026,2,GENESIS,335
2026,2,BENTLEY,311
2026,2,ASTON MARTIN,296
2026,2,KGM,265
2026,2,ABARTH,232
2026,2,FERRARI,207
2026,2,LAMBORGHINI,172
2026,2,MASERATI,158
2026,2,MITSUBISHI,132
2026,2,OTHER BRITISH,117
2026,2,AION,101
2026,2,ROLLS ROYCE,91
2026,2,SKYWELL,75
2026,2,DS,66
2026,2,JAGUAR,61
2026,2,INEOS,59
2026,2,CATERHAM,53
2026,2,MORGAN,52
2026,2,RENAULT TRUCKS,50
2026,2,CHEVROLET,44
2026,2,MCLAREN,39
2026,2,GWM,35
2026,2,DODGE,21
2026,2,CHEVROLET GMC,16
2026,2,DAIHATSU,14
2026,2,LANCIA,12
2026,2,MAN,12
2026,2,OPEL,11
2026,2,ARIEL,9
2026,2,AUSTIN,9
2026,2,CHRYSLER,9
2026,2,TRIUMPH,8
2026,2,CADILLAC,7
2026,2,ROVER,7
2026,2,AUSTIN HEALEY,6
2026,2,BUICK,6
2026,2,DATSUN,6
2026,2,LINCOLN,6
2026,2,PONTIAC,6
2026,2,MAXUS,5
2026,2,HUMMER,4
2026,2,MORRIS,4
2026,2,SSANGYONG,4
2026,2,ACURA,3
2026,2,CORVETTE,3
2026,2,LADA,3
2026,2,MOBILVETTA,3
2026,2,AC,2
2026,2,DAIMLER,2
2026,2,HOLDEN,2
2026,2,HOUSEHAM,2
2026,2,INFINITI,2
2026,2,RILEY,2
2026,2,SAAB,2
2026,2,SAVIEM,2
2026,2,AEON,1
2026,2,APIX ROTARY,1
2026,2,BEDFORD,1
2026,2,BLUROC,1
2026,2,BRISTOL,1
2026,2,BUGATTI,1
2026,2,CHAMP,1
2026,2,DAF,1
2026,2,EXPLORER,1
2026,2,FISKER,1
2026,2,GENERAL MOTORS,1
2026,2,GORDON MURRAY,1
2026,2,GOUPIL,1
2026,2,ISUZU,1
2026,2,JENSEN,1
2026,2,KARRIER,1
2026,2,KOENIGSEGG,1
2026,2,MAHINDRA,1
2026,2,MERCURY,1
2026,2,MGB,1
2026,2,MICROCAR,1
2026,2,MK SPORTSCARS,1
2026,2,NSU,1
2026,2,OLDSMOBILE,1
2026,2,PIAGGIO,1
2026,2,PLYMOUTH,1
2026,2,R-VISION,1
2026,2,STEYR,1
2026,2,TALBOT,1
2026,2,TVR,1
2026,2,VOLGA,1
2026,2,WACKER NEUSON,1
2026,2,WARTBURG,1
2026,2,WESTFIELD,1
2026,2,WOLSELEY,1
2026,2,YUAN,1
2026,2,ZURN HARVESTING,1
